index,Target_ID,Target_Class,Frame,Px,Py,Wx,Wy,Time,RWx_m,RWy_m,t,Vx,Vy,ax,ay,jerkx,jerky,SPF,FPS,real_world_len,real_world_wide
12799,277,person,2950,515,209,1256.812851092859,145.67810342908234,295.0,35.84346942790278,1.746382006953017,1.0,1.143903622627647,0.17608361526722538,0.4552304548301649,0.01041732440614207,0.4552304548301649,0.01041732440614207,0.09999999999999999,10.0,40,2.3
12808,278,bicycleperson,2840,629,133,1030.6004555459192,94.07299697252203,284.0,27.878279204070704,-0.047408135322355806,,-0.15366033069867413,0.03444509213873906,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12815,278,bicycleperson,2850,605,129,1019.8816059117572,111.71395736487968,285.0,27.72461887337203,-0.012963043183616739,1.0,-0.15366033069867413,0.03444509213873906,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12825,278,bicycleperson,2860,585,130,1031.2600479572548,126.16383770495474,286.0,27.833586535231497,0.10144475274303258,1.0,0.1089676618594666,0.11440779592664929,0.26262799255814073,0.07996270378791023,0.26262799255814073,0.07996270378791023,0.09999999999999999,10.0,40,2.3
12835,278,bicycleperson,2870,577,135,1055.7844631436342,130.64884437330045,287.0,28.367138720881613,0.2553134995745618,1.0,0.533552185650116,0.15386874683152918,0.42458452379064937,0.03946095090487989,0.42458452379064937,0.03946095090487989,0.09999999999999999,10.0,40,2.3
12845,278,bicycleperson,2880,576,131,1038.7392169711002,132.36571318353097,288.0,28.90603818162721,0.4376259439339582,1.0,0.538899460745597,0.18231244435939636,0.005347275095481052,0.028443697527867184,0.005347275095481052,0.028443697527867184,0.09999999999999999,10.0,40,2.3
12849,278,bicycleperson,2910,534,202,1242.79622311688,139.0826928227274,291.0,30.699007107066702,0.5171024920886362,3.0,0.5976563084798308,0.02649218271822601,0.019585615911411242,-0.05194008721372345,0.019585615911411242,-0.05194008721372345,0.09999999999999999,10.0,40,2.3
12857,278,bicycleperson,2920,529,233,1288.0481742608747,135.65106886632353,292.0,35.01474554486395,0.6850669499787567,1.0,4.315738437797247,0.1679644578901205,3.718082129317416,0.14147227517189448,3.718082129317416,0.14147227517189448,0.09999999999999999,10.0,40,2.3
12867,278,bicycleperson,2930,516,260,1319.0300383454237,136.24424285761455,293.0,36.29760945266753,0.9077565090913073,1.0,1.2828639078035806,0.2226895591125505,-3.0328745299936664,0.05472510122243002,-3.0328745299936664,0.05472510122243002,0.09999999999999999,10.0,40,2.3
12877,278,bicycleperson,2940,502,303,1355.736882651613,135.06466950836645,294.0,37.413762127641064,1.1387088386334034,1.0,1.1161526749735344,0.2309523295420961,-0.16671123283004619,0.008262770429545596,-0.16671123283004619,0.008262770429545596,0.09999999999999999,10.0,40,2.3
12887,278,bicycleperson,2950,480,357,1389.0102707687358,135.0556224305524,295.0,38.42061984653121,1.3716173988868172,1.0,1.0068577188901457,0.23290856025341378,-0.10929495608338868,0.0019562307113176747,-0.10929495608338868,0.0019562307113176747,0.09999999999999999,10.0,40,2.3
12897,278,bicycleperson,2960,430,438,1423.73559534713,138.30535237818535,296.0,39.435644407576895,1.6001756501333204,1.0,1.015024561045685,0.2285582512465032,0.0081668421555392,-0.00435030900691058,0.0081668421555392,-0.00435030900691058,0.09999999999999999,10.0,40,2.3
12932,282,bicycleperson,2870,750,137,1009.1338565745882,5.348998698606892,287.0,27.187097963638923,-2.708563207628554,,0.007627075311582132,-0.07201258358056206,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12942,282,bicycleperson,2880,748,138,1014.5699876727076,7.705683706158532,288.0,27.194725038950505,-2.7805757912091162,1.0,0.007627075311582132,-0.07201258358056206,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
12952,282,bicycleperson,2890,753,138,1012.9006175353172,3.891614034230325,289.0,27.364160980973885,-2.8550082650832396,1.0,0.1694359420233802,-0.07443247387412333,0.16180886671179806,-0.0024198902935612665,0.16180886671179806,-0.0024198902935612665,0.09999999999999999,10.0,40,2.3
12962,282,bicycleperson,2900,754,138,1012.5659787335468,3.1270527926607223,290.0,27.35824181006188,-2.9271910052967445,1.0,-0.005919170912005001,-0.0721827402135049,-0.1753551129353852,0.002249733660618425,-0.1753551129353852,0.002249733660618425,0.09999999999999999,10.0,40,2.3
12972,282,bicycleperson,2910,755,137,1007.438109475475,1.4940497494511689,291.0,27.14670323491064,-2.994851263502792,1.0,-0.2115385751512413,-0.06766025820604771,-0.2056194042392363,0.004522482007457196,-0.2056194042392363,0.004522482007457196,0.09999999999999999,10.0,40,2.3
12982,282,bicycleperson,2920,755,137,1007.438109475475,1.4940497494511689,292.0,27.13519565739611,-3.0566817425067243,1.0,-0.011507577514528577,-0.06183047900393168,0.20003099763671273,0.0058297792021160255,0.20003099763671273,0.0058297792021160255,0.09999999999999999,10.0,40,2.3
12992,282,bicycleperson,2930,755,136,1002.5604463011005,0.6108575343475872,293.0,27.13519565739611,-3.108588707746845,1.0,0.0,-0.051906965240120506,0.011507577514528577,0.009923513763811176,0.011507577514528577,0.009923513763811176,0.09999999999999999,10.0,40,2.3
13002,282,bicycleperson,2940,755,137,1007.438109475475,1.4940497494511689,294.0,27.107261154978882,-3.1547412619102975,1.0,-0.027934502417227947,-0.04615255416345265,-0.027934502417227947,0.0057544110766678536,-0.027934502417227947,0.0057544110766678536,0.09999999999999999,10.0,40,2.3
13012,282,bicycleperson,2950,755,139,1016.9415574675054,3.2148268886554905,295.0,27.41057796530172,-3.1883294595679614,1.0,0.30331681032283697,-0.033588197657663965,0.3312513127400649,0.012564356505788687,0.3312513127400649,0.012564356505788687,0.09999999999999999,10.0,40,2.3
13022,282,bicycleperson,2960,757,138,1011.5605275182328,0.8298624326323533,296.0,27.418773194749914,-3.2075591493743754,1.0,0.008195229448194397,-0.01922968980641393,-0.2951215808746426,0.014358507851250035,-0.2951215808746426,0.014358507851250035,0.09999999999999999,10.0,40,2.3
13032,282,bicycleperson,2970,756,138,1011.8959340181992,1.5961776617336254,297.0,27.2693428844818,-3.2125533696182225,1.0,-0.14943031026811227,-0.004994220243847103,-0.15762553971630666,0.014235469562566827,-0.15762553971630666,0.014235469562566827,0.09999999999999999,10.0,40,2.3
13042,282,bicycleperson,2980,756,137,1007.0981757929218,0.7212770918854418,298.0,27.22700025873425,-3.2010895767768552,1.0,-0.04234262574755121,0.011463792841367226,0.10708768452056106,0.01645801308521433,0.10708768452056106,0.01645801308521433,0.09999999999999999,10.0,40,2.3
13052,282,bicycleperson,2990,756,138,1011.8959340181992,1.5961776617336254,299.0,27.316619782219817,-3.1775339635046973,1.0,0.08961952348556679,0.023555613272157938,0.131962149233118,0.012091820430790712,0.131962149233118,0.012091820430790712,0.09999999999999999,10.0,40,2.3
13062,282,bicycleperson,3000,756,138,1011.8959340181992,1.5961776617336254,300.0,27.34095943632392,-3.167131727381573,1.0,0.02433965410410366,0.010402236123124187,-0.06527986938146313,-0.013153377149033751,-0.06527986938146313,-0.013153377149033751,0.09999999999999999,10.0,40,2.3
13072,282,bicycleperson,3010,756,137,1007.0981757929218,0.7212770918854418,301.0,27.28436594541124,-3.1654418529006065,1.0,-0.0565934909126824,0.00168987448096658,-0.08093314501678606,-0.008712361642157607,-0.08093314501678606,-0.008712361642157607,0.09999999999999999,10.0,40,2.3
13082,282,bicycleperson,3020,757,138,1011.5605275182328,0.8298624326323533,302.0,27.401835520182956,-3.1585346484936467,1.0,0.11746957477171804,0.006907204406959799,0.17406306568440044,0.005217329925993219,0.17406306568440044,0.005217329925993219,0.09999999999999999,10.0,40,2.3
13092,282,bicycleperson,3030,757,139,1016.2803459225382,1.6966237044355512,303.0,27.38611625012983,-3.154342518375537,1.0,-0.015719270053125456,0.004192130118109816,-0.1331888448248435,-0.0027150742888499835,-0.1331888448248435,-0.0027150742888499835,0.09999999999999999,10.0,40,2.3
13102,282,bicycleperson,3040,758,138,1011.2248645317316,0.0629611995694186,304.0,27.510724902873655,-3.1525077513265884,1.0,0.12460865274382371,0.0018347670489484713,0.14032792279694917,-0.0023573630691613445,0.14032792279694917,-0.0023573630691613445,0.09999999999999999,10.0,40,2.3
13112,282,bicycleperson,3050,758,138,1011.2248645317316,0.0629611995694186,305.0,27.327690900249866,-3.15194061353119,1.0,-0.18303400262378844,0.0005671377953984091,-0.30764265536761215,-0.0012676292535500622,-0.30764265536761215,-0.0012676292535500622,0.09999999999999999,10.0,40,2.3
13122,282,bicycleperson,3060,756,140,1021.245720178926,3.301168379456992,306.0,27.51433139252173,-3.1534295127001863,1.0,0.18664049227186297,-0.001488899168996305,0.3696744948956514,-0.002056036964394714,0.3696744948956514,-0.002056036964394714,0.09999999999999999,10.0,40,2.3
13132,282,bicycleperson,3070,758,137,1006.4175217451389,-0.8260565922543539,307.0,27.46862444607587,-3.1548761402495487,1.0,-0.04570694644585771,-0.0014466275493623115,-0.23234743871772068,4.2271619633993396e-05,-0.23234743871772068,4.2271619633993396e-05,0.09999999999999999,10.0,40,2.3
13142,282,bicycleperson,3080,758,139,1015.9493641944564,0.9366588833172032,308.0,27.428637487674845,-3.152879995387765,1.0,-0.03998695840102684,0.0019961448617835664,0.00571998804483087,0.003442772411145878,0.00571998804483087,0.003442772411145878,0.09999999999999999,10.0,40,2.3
13152,282,bicycleperson,3090,758,138,1011.2248645317316,0.0629611995694186,309.0,27.320207613308998,-3.152703946811682,1.0,-0.1084298743658465,0.00017604857608288782,-0.06844291596481966,-0.0018200962857006786,-0.06844291596481966,-0.0018200962857006786,0.09999999999999999,10.0,40,2.3
13162,282,bicycleperson,3100,757,137,1006.7579799839132,-0.0520914588447442,310.0,27.242778453573425,-3.154855295508929,1.0,-0.07742915973557274,-0.0021513486972466467,0.031000714630273762,-0.0023273972733295345,0.031000714630273762,-0.0023273972733295345,0.09999999999999999,10.0,40,2.3
13172,282,bicycleperson,3110,758,143,1034.060332831914,4.285904830738835,311.0,27.626771779264086,-3.158304146415904,1.0,0.38399332569066047,-0.0034488509069752205,0.4614224854262332,-0.0012975022097285738,0.4614224854262332,-0.0012975022097285738,0.09999999999999999,10.0,40,2.3
13182,282,bicycleperson,3120,758,143,1034.060332831914,4.285904830738835,312.0,27.902605143904214,-3.1591867955477597,1.0,0.2758333646401283,-0.0008826491318556506,-0.10815996105053216,0.00256620177511957,-0.10815996105053216,0.00256620177511957,0.09999999999999999,10.0,40,2.3
13192,282,bicycleperson,3130,758,138,1011.2248645317316,0.0629611995694186,313.0,27.820650865192533,-3.1587282272495547,1.0,-0.08195427871168093,0.0004585682982050088,-0.35778764335180924,0.0013412174300606594,-0.35778764335180924,0.0013412174300606594,0.09999999999999999,10.0,40,2.3
13202,282,bicycleperson,3140,757,138,1011.5605275182328,0.8298624326323533,314.0,27.363891061937046,-3.1619186784818334,1.0,-0.45675980325548693,-0.0031904512322786793,-0.374805524543806,-0.003649019530483688,-0.374805524543806,-0.003649019530483688,0.09999999999999999,10.0,40,2.3
13212,282,bicycleperson,3150,756,138,1011.8959340181992,1.5961776617336254,315.0,27.334665402947838,-3.1664635103127012,1.0,-0.02922565898920837,-0.004544831830867846,0.42753414426627856,-0.0013543805985891666,0.42753414426627856,-0.0013543805985891666,0.09999999999999999,10.0,40,2.3
13222,282,bicycleperson,3160,758,139,1015.9493641944564,0.9366588833172032,316.0,27.355704710619076,-3.171302087443949,1.0,0.02103930767123785,-0.004838577131247579,0.05026496666044622,-0.000293745300379733,0.05026496666044622,-0.000293745300379733,0.09999999999999999,10.0,40,2.3
13232,282,bicycleperson,3170,759,139,1015.6181314491416,0.1761177032936698,317.0,27.463131322786637,-3.174268500057938,1.0,0.10742661216756133,-0.002966412613989,0.08638730449632348,0.0018721645172585788,0.08638730449632348,0.0018721645172585788,0.09999999999999999,10.0,40,2.3
13242,282,bicycleperson,3180,757,139,1016.2803459225382,1.6966237044355512,318.0,27.492537601915593,-3.178127516558903,1.0,0.029406279128956214,-0.0038590165009653177,-0.07802033303860512,-0.0008926038869763175,-0.07802033303860512,-0.0008926038869763175,0.09999999999999999,10.0,40,2.3
13252,282,bicycleperson,3190,758,138,1011.2248645317316,0.0629611995694186,319.0,27.358641289448457,-3.176333977865221,1.0,-0.13389631246713662,0.0017935386936822617,-0.16330259159609284,0.005652555194647579,-0.16330259159609284,0.005652555194647579,0.09999999999999999,10.0,40,2.3
13262,282,bicycleperson,3200,757,137,1006.7579799839132,-0.0520914588447442,320.0,27.25821202617181,-3.1747173309588312,1.0,-0.10042926327664503,0.0016166469063896294,0.03346704919049159,-0.00017689178729263233,0.03346704919049159,-0.00017689178729263233,0.09999999999999999,10.0,40,2.3
13272,282,bicycleperson,3210,757,138,1011.5605275182328,0.8298624326323533,321.0,27.276990328632696,-3.174301439579522,1.0,0.018778302460884078,0.00041589137930930775,0.11920756573752911,-0.0012007555270803216,0.11920756573752911,-0.0012007555270803216,0.09999999999999999,10.0,40,2.3
13282,282,bicycleperson,3220,757,138,1011.5605275182328,0.8298624326323533,322.0,27.2946008925477,-3.1760249915169343,1.0,0.01761056391500304,-0.0017235519374123598,-0.0011677385458810363,-0.0021394433167216675,-0.0011677385458810363,-0.0021394433167216675,0.09999999999999999,10.0,40,2.3
13292,282,bicycleperson,3230,757,137,1006.7579799839132,-0.0520914588447442,323.0,27.3734609617629,-3.1802539366485796,1.0,0.0788600692151995,-0.00422894513164529,0.06124950530019646,-0.00250539319423293,0.06124950530019646,-0.00250539319423293,0.09999999999999999,10.0,40,2.3
13302,282,bicycleperson,3240,759,137,1006.0768007728212,-1.600618998922794,324.0,27.236232073744908,-3.1840531176418705,1.0,-0.13722888801799016,-0.003799180993290907,-0.21608895723318966,0.00042976413835438265,-0.21608895723318966,0.00042976413835438265,0.09999999999999999,10.0,40,2.3
13312,282,bicycleperson,3250,760,138,1010.552767921407,-1.4726019692151104,325.0,27.226738034818325,-3.1849305919524453,1.0,-0.00949403892658296,-0.0008774743105748328,0.1277348490914072,0.0029217066827160743,0.1277348490914072,0.0029217066827160743,0.09999999999999999,10.0,40,2.3
13322,282,bicycleperson,3260,760,140,1019.9395857731668,0.2874245443083039,326.0,27.50591174859288,-3.1833983178557475,1.0,0.27917371377455424,0.001532274096697872,0.2886677527011372,0.002409748407272705,0.2886677527011372,0.002409748407272705,0.09999999999999999,10.0,40,2.3
13332,282,bicycleperson,3270,758,140,1020.5931438463411,1.795429084466348,327.0,27.60232459263122,-3.1857344964508756,1.0,0.0964128440383405,-0.0023361785951281355,-0.18276086973621375,-0.0038684526918260076,-0.18276086973621375,-0.0038684526918260076,0.09999999999999999,10.0,40,2.3
13342,282,bicycleperson,3280,758,140,1020.5931438463411,1.795429084466348,328.0,27.611508349052077,-3.187314330086675,1.0,0.009183756420856781,-0.001579833635799499,-0.08722908761748371,0.0007563449593286364,-0.08722908761748371,0.0007563449593286364,0.09999999999999999,10.0,40,2.3
13352,282,bicycleperson,3290,758,140,1020.5931438463411,1.795429084466348,329.0,27.611308711966913,-3.1888692106650334,1.0,-0.00019963708516357315,-0.0015548805783582864,-0.009383393506020354,2.4953057441212678e-05,-0.009383393506020354,2.4953057441212678e-05,0.09999999999999999,10.0,40,2.3
13362,282,bicycleperson,3300,759,139,1015.6181314491416,0.1761177032936698,330.0,27.5710351467355,-3.1917424776701084,1.0,-0.04027356523141279,-0.002873267005075064,-0.040073928146249216,-0.0013183864267167777,-0.040073928146249216,-0.0013183864267167777,0.09999999999999999,10.0,40,2.3
13372,282,bicycleperson,3310,759,139,1015.6181314491416,0.1761177032936698,331.0,27.353770062006188,-3.1951985866481727,1.0,-0.21726508472931272,-0.003456108978064254,-0.17699151949789993,-0.0005828419729891898,-0.17699151949789993,-0.0005828419729891898,0.09999999999999999,10.0,40,2.3
13382,282,bicycleperson,3320,759,138,1010.8889447643788,-0.7045267098913123,332.0,27.401467064981446,-3.1987721105664946,1.0,0.047697002975258584,-0.003573523918321886,0.2649620877045713,-0.00011741494025763188,0.2649620877045713,-0.00011741494025763188,0.09999999999999999,10.0,40,2.3
13392,282,bicycleperson,3330,760,138,1010.552767921407,-1.4726019692151104,333.0,27.306335605177182,-3.204010802506502,1.0,-0.0951314598042643,-0.005238691940007367,-0.14282846277952288,-0.0016651680216854814,-0.14282846277952288,-0.0016651680216854814,0.09999999999999999,10.0,40,2.3
13402,282,bicycleperson,3340,759,138,1010.8889447643788,-0.7045267098913123,334.0,27.310238320084764,-3.2071483870360753,1.0,0.0039027149075820944,-0.003137584529573356,0.09903417471184639,0.002101107410434011,0.09903417471184639,0.002101107410434011,0.09999999999999999,10.0,40,2.3
13412,282,bicycleperson,3350,761,139,1014.9549117637154,-1.3466963581302749,335.0,27.352140563994467,-3.211878133710026,1.0,0.04190224390970343,-0.004729746673950874,0.037999529002121335,-0.001592162144377518,0.037999529002121335,-0.001592162144377518,0.09999999999999999,10.0,40,2.3
13422,282,bicycleperson,3360,761,140,1019.612437891283,-0.4674287907398295,336.0,27.52521268023209,-3.2165886386800304,1.0,0.17307211623762342,-0.004710504970004248,0.13116987232792,1.9241703946626387e-05,0.13116987232792,1.9241703946626387e-05,0.09999999999999999,10.0,40,2.3
13432,282,bicycleperson,3370,760,139,1015.286647400928,-0.5850004915514664,337.0,27.563014577690794,-3.2245636347472564,1.0,0.03780189745870288,-0.007974996067225959,-0.13527021877892054,-0.003264491097221711,-0.13527021877892054,-0.003264491097221711,0.09999999999999999,10.0,40,2.3
13442,282,bicycleperson,3380,761,140,1019.612437891283,-0.4674287907398295,338.0,27.44403454009898,-3.2335805864034763,1.0,-0.11898003759181464,-0.009016951656219963,-0.15678193505051752,-0.0010419555889940035,-0.15678193505051752,-0.0010419555889940035,0.09999999999999999,10.0,40,2.3
13452,282,bicycleperson,3390,760,140,1019.9395857731668,0.2874245443083039,339.0,27.528856706146172,-3.238311183909695,1.0,0.08482216604719284,-0.004730597506218626,0.20380220363900747,0.004286354150001337,0.20380220363900747,0.004286354150001337,0.09999999999999999,10.0,40,2.3
13462,282,bicycleperson,3400,762,138,1009.8796418272798,-3.0105172364708928,340.0,27.45691836960792,-3.2401271936707325,1.0,-0.07193833653825266,-0.0018160097610375736,-0.1567605025854455,0.002914587745181052,-0.1567605025854455,0.002914587745181052,0.09999999999999999,10.0,40,2.3
13472,282,bicycleperson,3410,762,139,1014.6229242509688,-2.108970554352367,341.0,27.404340338694468,-3.2382974873540955,1.0,-0.05257803091345181,0.0018297063166370364,0.019360305624800844,0.00364571607767461,0.019360305624800844,0.00364571607767461,0.09999999999999999,10.0,40,2.3
14592,285,person,2940,422,311,1367.3233149309303,155.92668899025722,294.0,36.11481247506422,1.4295580768526186,,2.0215062297629345,0.008328913866199938,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
14602,285,person,2950,417,292,1354.8704485255748,161.00265244326565,295.0,38.136318704827154,1.4378869907188185,1.0,2.0215062297629345,0.008328913866199938,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
14616,285,person,2970,437,227,1291.738272292293,171.29780956937918,297.0,36.50729963410433,1.4918497030584712,2.0,-0.8145095353614131,0.02698135616982633,-1.4180078825621738,0.009326221151813197,-1.4180078825621738,0.009326221151813197,0.09999999999999999,10.0,40,2.3
14625,285,person,2980,491,234,1293.7791144102828,149.53541767401737,298.0,35.86367365834979,1.540573665761115,1.0,-0.6436259757545386,0.048723962702643675,0.1708835596068745,0.021742606532817343,0.1708835596068745,0.021742606532817343,0.09999999999999999,10.0,40,2.3
14635,285,person,2990,493,215,1268.7347325738388,153.21687017848564,299.0,35.56451923167302,1.621860148328339,1.0,-0.29915442667677183,0.08128648256722393,0.3444715490777668,0.03256251986458025,0.3444715490777668,0.03256251986458025,0.09999999999999999,10.0,40,2.3
14645,285,person,3000,496,198,1241.799564047182,156.62123861600924,300.0,34.88611165209933,1.7323551907518895,1.0,-0.6784075795736868,0.11049504242355046,-0.37925315289691497,0.029208559856326533,-0.37925315289691497,0.029208559856326533,0.09999999999999999,10.0,40,2.3
14655,285,person,3010,504,176,1197.847762577288,160.0455875378973,301.0,33.67551879258686,1.8560303623611991,1.0,-1.2105928595124738,0.12367517160930963,-0.532185279938787,0.01318012918575917,-0.532185279938787,0.01318012918575917,0.09999999999999999,10.0,40,2.3
14665,285,person,3020,513,144,1107.978208783787,168.71931354275932,302.0,31.21954956957855,2.011123558028139,1.0,-2.4559692230083066,0.1550931956669397,-1.2453763634958328,0.031418024057630056,-1.2453763634958328,0.031418024057630056,0.09999999999999999,10.0,40,2.3
14675,285,person,3030,514,134,1070.6193984996878,173.57759914242436,303.0,29.74861003083745,2.1825154261003594,1.0,-1.4709395387410993,0.17139186807222062,0.9850296842672073,0.016298672405280934,0.9850296842672073,0.016298672405280934,0.09999999999999999,10.0,40,2.3
14685,285,person,3040,521,139,1087.9531904473645,166.26413860631533,304.0,28.688423908249906,2.3486296129955706,1.0,-1.0601861225875453,0.16611418689521118,0.410753416153554,-0.005277681177009441,0.410753416153554,-0.005277681177009441,0.09999999999999999,10.0,40,2.3
14691,285,person,3070,522,106,921.026983365002,188.2829237749837,307.0,26.181462139238945,2.4445631698079513,3.0,-0.8356539230036534,0.03197785227079356,0.07484406652796398,-0.04471211154147254,0.07484406652796398,-0.04471211154147254,0.09999999999999999,10.0,40,2.3
14696,285,person,3130,216,375,1412.6382311968257,191.27084067991828,313.0,27.615149462390413,2.5219774190024555,6.0,0.2389478871919112,0.012902374865750707,0.17910030169926075,-0.003179246234173809,0.17910030169926075,-0.003179246234173809,0.09999999999999999,10.0,40,2.3
14730,285,person,3200,426,158,1170.2036098720484,209.42778845471952,320.0,34.97914603179105,2.9136890202176686,4.0,-0.7990691490439801,0.034158470715431655,-0.3126306788559967,-0.010352084542978313,-0.3126306788559967,-0.010352084542978313,0.09999999999999999,10.0,40,2.3
14740,285,person,3210,433,140,1115.16534109413,220.0090946729276,321.0,31.208387275016463,3.003877793753929,1.0,-3.7707587567745904,0.09018877353626031,-2.9716896077306103,0.05603030282082866,-2.9716896077306103,0.05603030282082866,0.09999999999999999,10.0,40,2.3
14750,285,person,3220,453,128,1064.4058493985592,218.74824437999524,322.0,29.531862056240836,3.0851124599342623,1.0,-1.6765252187756268,0.08123466618033293,2.0942335379989636,-0.008954107355927388,2.0942335379989636,-0.008954107355927388,0.09999999999999999,10.0,40,2.3
14760,285,person,3230,460,124,1044.8328120813662,218.03505205106777,323.0,28.51340500891409,3.118422360192575,1.0,-1.018457047326745,0.03330990025831282,0.6580681714488819,-0.04792476592202011,0.6580681714488819,-0.04792476592202011,0.09999999999999999,10.0,40,2.3
14768,285,person,3250,490,106,935.4005971950412,215.2705507929533,325.0,26.807434021283964,3.1232147318733543,2.0,-0.8529854938150621,0.0023961858403895864,0.08273577675584143,-0.015456857208961616,0.08273577675584143,-0.015456857208961616,0.09999999999999999,10.0,40,2.3
14787,285,person,3300,545,80,656.3647744934995,194.56758502221797,330.0,19.409747314819267,3.0708541179562916,5.0,-1.4795373412929393,-0.01047212278341254,-0.12531036949557545,-0.0025736617247604254,-0.12531036949557545,-0.0025736617247604254,0.09999999999999999,10.0,40,2.3
14791,285,person,3310,566,61,262.8719341055434,196.6092532610822,331.0,15.00005524988155,3.0529423219250313,1.0,-4.409692064937717,-0.017911796031260252,-2.930154723644778,-0.007439673247847712,-2.930154723644778,-0.007439673247847712,0.09999999999999999,10.0,40,2.3
14807,287,bicycleperson,2970,457,239,1303.4599087483316,160.60093601157567,297.0,36.15004147033162,1.8325032368259266,,-2.424557157661134,-0.04929052952248614,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
14814,287,bicycleperson,2980,449,148,1136.874458530483,204.0994996627393,298.0,33.72548431267049,1.7832127073034405,1.0,-2.424557157661134,-0.04929052952248614,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
14818,287,bicycleperson,3000,467,162,1171.91603969101,185.23855040247105,300.0,32.35807233153199,1.7541614104832863,2.0,-0.6837059905692477,-0.014525648410077086,0.8704255835459431,0.017382440556204526,0.8704255835459431,0.017382440556204526,0.09999999999999999,10.0,40,2.3
14828,287,bicycleperson,3040,520,158,1149.765567865551,158.36020823897223,304.0,31.27516028742394,1.679392850353425,4.0,-0.27072801102701316,-0.018692140032465332,0.10324449488555865,-0.0010416229055970616,0.10324449488555865,-0.0010416229055970616,0.09999999999999999,10.0,40,2.3
14838,287,bicycleperson,3050,529,161,1156.0873752780549,152.26794036279523,305.0,31.84656337504044,1.6064429251674603,1.0,0.571403087616499,-0.07294992518596466,0.8421310986435122,-0.05425778515349933,0.8421310986435122,-0.05425778515349933,0.09999999999999999,10.0,40,2.3
14855,287,bicycleperson,3070,545,149,1116.5265491393566,147.13189687127868,307.0,30.91829635686263,1.4788196088501557,2.0,-0.4641335090889047,-0.0638116581586523,-0.5177682983527019,0.004569133513656176,-0.5177682983527019,0.004569133513656176,0.09999999999999999,10.0,40,2.3
14865,287,bicycleperson,3080,556,145,1100.1372083091162,141.65515857393382,308.0,30.204598907607853,1.4046919522377168,1.0,-0.7136974492547772,-0.0741276566124387,-0.24956394016587247,-0.01031599845378639,-0.24956394016587247,-0.01031599845378639,0.09999999999999999,10.0,40,2.3
14875,287,bicycleperson,3090,558,138,1073.6123379743788,142.60185358552772,309.0,29.599739103203724,1.3329911537465577,1.0,-0.6048598044041285,-0.07170079849115907,0.10883764485064873,0.002426858121279629,0.10883764485064873,0.002426858121279629,0.09999999999999999,10.0,40,2.3
14885,287,bicycleperson,3100,557,133,1053.4799346523707,145.02145375032805,310.0,28.950346284386015,1.2684284977076168,1.0,-0.6493928188177094,-0.06456265603894096,-0.04453301441358093,0.00713814245221811,-0.04453301441358093,0.00713814245221811,0.09999999999999999,10.0,40,2.3
14895,287,bicycleperson,3110,561,130,1039.0898245934914,143.31994960525768,311.0,28.39225551111805,1.2125805711318776,1.0,-0.5580907732679634,-0.055847926575739226,0.09130204554974597,0.008714729463201731,0.09130204554974597,0.008714729463201731,0.09999999999999999,10.0,40,2.3
14905,287,bicycleperson,3120,562,125,1015.2404399445578,144.47020886311296,312.0,27.79144491997728,1.1631262139813725,1.0,-0.6008105911407711,-0.04945435715050506,-0.04271981787280765,0.006393569425234169,-0.04271981787280765,0.006393569425234169,0.09999999999999999,10.0,40,2.3
14915,287,bicycleperson,3130,561,122,1000.439352698172,146.42833391798047,313.0,27.19917681974405,1.1233429505718642,1.0,-0.5922681002332304,-0.03978326340950833,0.008542490907540667,0.009671093740996728,0.008542490907540667,0.009671093740996728,0.09999999999999999,10.0,40,2.3
14925,287,bicycleperson,3140,561,119,984.4230353116864,147.7164131385028,314.0,26.703355369465356,1.0889189095370684,1.0,-0.49582145027869373,-0.034424041034795794,0.09644664995453667,0.005359222374712536,0.09644664995453667,0.005359222374712536,0.09999999999999999,10.0,40,2.3
14935,287,bicycleperson,3150,566,115,959.5531418566776,145.48895256692936,315.0,26.07275174212522,1.040928432092886,1.0,-0.6306036273401361,-0.04799047744418239,-0.13478217706144235,-0.013566436409386595,-0.13478217706144235,-0.013566436409386595,0.09999999999999999,10.0,40,2.3
14945,287,bicycleperson,3160,566,113,947.371252227606,146.38282174831764,316.0,25.582359482026405,1.0370078717202345,1.0,-0.4903922600988153,-0.003920560372651538,0.14021136724132077,0.04406991707153085,0.14021136724132077,0.04406991707153085,0.09999999999999999,10.0,40,2.3
14955,287,bicycleperson,3170,570,111,932.9403052243828,143.91729482702905,317.0,25.03629180004505,1.0423299516547748,1.0,-0.5460676819813557,0.005322079934540369,-0.05567542188254038,0.009242640307191907,-0.05567542188254038,0.009242640307191907,0.09999999999999999,10.0,40,2.3
