loss,K,loss_ik,loss_k_mean,params,ITERATION,si_mean,si_std,si_group,n_boundary,levels,train_time,labels,si_sample
1.0604791140938312,7,0.6530233223748515,0.6157814083239663,"{'algo': 'Birch', 'branching_factor': 60, 'num_clusters_B': 7, 'threshold': 6}",27,0.4660842145721732,0.23821507389404942,"[['0', 0.34066009692228555], ['1', 0.5443669475116962], ['2', 0.5591993076152012], ['3', 0.7441744061873415], ['4', 0.4856396450071159], ['5', 0.0], ['6', 0.5885490987615712]]",1,"{'0': 6, '3': 22, '2': 8, '6': 41, '4': 11, '1': 5, '5': 1}",0.0017767000000006306,"[6 0 4 0 4 0 6 2 2 0 6 2 5 4 2 0 1 5 4 0 4 0 1 0 0 2 5 5 5 2 2 4 2 0 0 6 0
 1 2 0 0 4 6 2 2 2 3 2 2 4 2 2 2 0 2 2 2 0 2 0 0 5 5 2 2 0 2 0 6 5 2 2 2 2
 5 2 2 2 2 2 2 5 2 2 2 0 2 1 0 2 2 1 5 2]","[0.19882903 0.78207946 0.58133444 0.79872146 0.59301816 0.76169779
 0.18002259 0.6299321  0.52280106 0.79778185 0.29370975 0.56816753
 0.65873082 0.597256   0.63501117 0.75409363 0.46277145 0.54587251
 0.70694287 0.7830905  0.68129792 0.79717448 0.2565347  0.61276211
 0.57863441 0.55214979 0.57499103 0.4015606  0.28006859 0.47042048
 0.52875776 0.65207593 0.5506745  0.78727116 0.78887586 0.40434132
 0.76792417 0.70609786 0.70209595 0.73680643 0.78117228 0.07534418
 0.53277951 0.62131325 0.63859752 0.67806121 0.         0.68425766
 0.67270342 0.58632496 0.70814563 0.72509209 0.66906378 0.79143298
 0.65685635 0.66215461 0.27575484 0.67826992 0.69825613 0.78699907
 0.78699907 0.39011934 0.33070749 0.38992802 0.6387033  0.68151349
 0.6936084  0.64448925 0.43427838 0.55267415 0.36428256 0.58792441
 0.66526899 0.70676553 0.4264923  0.6769212  0.71760112 0.7056652
 0.52093845 0.65887722 0.47255077 0.60073467 0.10711545 0.64691593
 0.69015793 0.68634665 0.10365476 0.61502346 0.7877009  0.52446309
 0.70207992 0.68140727 0.58008461 0.706824  ]"
1.000818109592494,3,0.38220782165083533,0.381895389369463,"{'algo': 'Birch', 'branching_factor': 80, 'num_clusters_B': 3, 'threshold': 7}",28,0.674775625426374,0.11396689415441874,"[['0', 0.5501219770202336], ['1', 0.7736339965099587], ['2', 0.7005709027489299]]",0,"{'0': 15, '1': 27, '2': 52}",0.0024222000000015953,"[1 0 1 0 1 0 1 2 2 0 1 2 2 1 2 0 0 2 1 0 1 0 0 0 0 2 2 2 2 2 2 1 2 0 0 1 0
 0 2 0 0 1 1 2 2 2 1 2 2 1 2 2 2 0 2 2 2 0 2 0 0 2 2 2 2 0 2 0 1 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 0 2 0 0 2 2 0 2 2]","[0.55978881 0.86441406 0.73007834 0.86990792 0.73475518 0.85777506
 0.56090646 0.75973715 0.7862441  0.86949693 0.12151017 0.80298887
 0.48594228 0.5808592  0.76189503 0.85418324 0.06673189 0.31853003
 0.68989553 0.86476105 0.68311654 0.8693441  0.70309185 0.79692136
 0.7820708  0.78977226 0.57562978 0.22750489 0.17021212 0.7768817
 0.77437366 0.63417606 0.79703325 0.86609321 0.86658769 0.22084935
 0.85913759 0.33867288 0.79146381 0.8496935  0.86423699 0.72106567
 0.44090879 0.75753985 0.77662378 0.81392763 0.65025299 0.78628651
 0.77335096 0.72890399 0.81928378 0.81365717 0.77169115 0.86739842
 0.81383227 0.78840254 0.70022967 0.82515365 0.78620506 0.86600976
 0.86600976 0.22213862 0.65574898 0.76659966 0.76636423 0.82592951
 0.78414044 0.81052911 0.1947626  0.33403439 0.75096686 0.79000322
 0.77816276 0.81770891 0.27763611 0.80999954 0.8101657  0.80552435
 0.79649801 0.79866396 0.73204615 0.52124031 0.73072735 0.79125016
 0.80765257 0.83193241 0.73226526 0.57954978 0.86642528 0.79667176
 0.79090289 0.50606014 0.55050146 0.79283399]"
0.8290630487365038,5,0.4360218528452681,0.5259212233735029,"{'algo': 'Birch', 'branching_factor': 40, 'num_clusters_B': 5, 'threshold': 3}",29,0.626452904957026,0.12494951560458818,"[['0', 0.5506244184785697], ['1', 0.7135546125653688], ['2', 0.44590665770068927], ['3', 0.7441744061873415], ['4', 0.6780044298531605]]",1,"{'2': 17, '3': 22, '1': 9, '4': 41, '0': 5}",0.0018774999999990882,"[0 4 2 4 2 4 0 1 1 4 0 1 0 2 1 4 3 0 2 4 2 4 3 4 4 1 0 0 0 1 1 2 1 4 4 0 4
 3 1 4 4 2 0 1 1 1 2 1 1 2 1 1 1 4 1 1 1 4 1 4 4 0 0 1 1 4 1 4 0 0 1 1 1 1
 0 1 1 1 1 1 1 0 1 1 1 4 1 3 4 1 1 3 0 1]","[ 0.1677633   0.78207946  0.80514336  0.79872146  0.81851928  0.76169779
  0.17280984  0.69045106  0.63612366  0.79778185  0.66972562  0.67412265
  0.46970885  0.63068392  0.69486359  0.75409363  0.4940588   0.58141951
  0.79307346  0.7830905   0.77519043  0.79717448  0.2565347   0.61276211
  0.57863441  0.6553313   0.28648843  0.55692845  0.62982561  0.59927235
  0.63479276  0.71931093  0.66054606  0.78727116  0.78887586  0.57905897
  0.76792417  0.70609786  0.7533488   0.73680643  0.78117228  0.7280633
  0.44799481  0.68578583  0.70536283  0.74754404  0.3378897   0.73949708
  0.72692513  0.81411713  0.76901754  0.7778683   0.72370636  0.79143298
  0.7340271   0.72598633  0.43894632  0.67826992  0.74895011  0.78699907
  0.78699907  0.54946962 -0.03449334  0.55039477  0.70115322  0.68151349
  0.74524468  0.64448925  0.6549267   0.59527191  0.52457371  0.67705157
  0.72376791  0.76749483  0.57891296  0.74397836  0.7711799   0.76107392
  0.64303754  0.72759586  0.57335749  0.35422173  0.37144104  0.71532392
  0.75156299  0.68634665  0.37169294  0.61502346  0.7877009   0.64532525
  0.75322276  0.68140727  0.32038021  0.75723974]"
0.8791564922246332,5,0.4360218528452681,0.495954766530758,"{'algo': 'Birch', 'branching_factor': 40, 'num_clusters_B': 5, 'threshold': 3}",30,0.626452904957026,0.12494951560458818,"[['0', 0.5506244184785697], ['1', 0.7135546125653688], ['2', 0.44590665770068927], ['3', 0.7441744061873415], ['4', 0.6780044298531605]]",1,"{'2': 17, '3': 22, '1': 9, '4': 41, '0': 5}",0.002432199999997664,"[0 4 2 4 2 4 0 1 1 4 0 1 0 2 1 4 3 0 2 4 2 4 3 4 4 1 0 0 0 1 1 2 1 4 4 0 4
 3 1 4 4 2 0 1 1 1 2 1 1 2 1 1 1 4 1 1 1 4 1 4 4 0 0 1 1 4 1 4 0 0 1 1 1 1
 0 1 1 1 1 1 1 0 1 1 1 4 1 3 4 1 1 3 0 1]","[ 0.1677633   0.78207946  0.80514336  0.79872146  0.81851928  0.76169779
  0.17280984  0.69045106  0.63612366  0.79778185  0.66972562  0.67412265
  0.46970885  0.63068392  0.69486359  0.75409363  0.4940588   0.58141951
  0.79307346  0.7830905   0.77519043  0.79717448  0.2565347   0.61276211
  0.57863441  0.6553313   0.28648843  0.55692845  0.62982561  0.59927235
  0.63479276  0.71931093  0.66054606  0.78727116  0.78887586  0.57905897
  0.76792417  0.70609786  0.7533488   0.73680643  0.78117228  0.7280633
  0.44799481  0.68578583  0.70536283  0.74754404  0.3378897   0.73949708
  0.72692513  0.81411713  0.76901754  0.7778683   0.72370636  0.79143298
  0.7340271   0.72598633  0.43894632  0.67826992  0.74895011  0.78699907
  0.78699907  0.54946962 -0.03449334  0.55039477  0.70115322  0.68151349
  0.74524468  0.64448925  0.6549267   0.59527191  0.52457371  0.67705157
  0.72376791  0.76749483  0.57891296  0.74397836  0.7711799   0.76107392
  0.64303754  0.72759586  0.57335749  0.35422173  0.37144104  0.71532392
  0.75156299  0.68634665  0.37169294  0.61502346  0.7877009   0.64532525
  0.75322276  0.68140727  0.32038021  0.75723974]"
1.0563618580648555,6,0.5020661786898429,0.47527859403176076,"{'algo': 'FuzzCMeans', 'm': 19, 'num_clusters_F': 6}",31,0.5731908875738385,0.15051413252736287,"[['0', 0.5443669475116962], ['1', 0.7444321801958116], ['2', 0.4119141050497988], ['3', 0.7441744061873415], ['4', 0.40684682056382265], ['5', 0.5874108659345607]]",2,"{'2': 7, '3': 22, '1': 8, '5': 39, '4': 13, '0': 5}",0.004029299999999125,"[3 5 4 5 4 5 3 2 2 5 3 2 1 4 2 5 0 1 4 5 4 5 0 5 5 2 1 1 1 2 2 4 2 5 5 3 5
 0 2 5 5 4 3 2 2 2 3 2 2 4 2 2 2 5 2 2 2 5 2 5 5 1 1 2 2 5 2 5 3 1 2 2 2 2
 1 2 2 2 2 2 2 1 1 2 2 5 1 0 5 2 2 0 1 2]","[ 0.63278082  0.78207946  0.75722636  0.79872146  0.77509813  0.76169779
  0.6396387   0.6127793   0.45520673  0.79778185  0.22595912  0.51192382
  0.65798958  0.68843837  0.61837276  0.75409363  0.46277145  0.50959054
  0.81399747  0.7830905   0.79315554  0.79717448  0.2565347   0.61276211
  0.57863441  0.49124157  0.5878001   0.36656689  0.28627876  0.39251507
  0.5020529   0.77258767  0.50216599  0.78727116  0.78887586  0.35226475
  0.76792417  0.70609786  0.69420277  0.73680643  0.78117228  0.58402345
  0.61539098  0.61568651  0.63111606  0.6591563   0.06041763  0.67809038
  0.66855884  0.77093044  0.69136637  0.71611397  0.66509459  0.79143298
  0.63053943  0.65463189  0.24742837  0.67826992  0.69245064  0.78699907
  0.78699907  0.35384255  0.41555571  0.33091518  0.633441    0.68151349
  0.6895354   0.64448925  0.35694673  0.53379535  0.31148434  0.54058332
  0.66052901  0.69145623  0.42837542  0.6506589   0.70631135  0.69165968
  0.45453118  0.6382848   0.43138208  0.57723441 -0.01082242  0.6198315
  0.66946232  0.68634665 -0.00707472  0.61502346  0.7877009   0.46324433
  0.69470832  0.68140727  0.5898765   0.70031056]"
0.9065439808750291,5,0.4360218528452681,0.48097153810938553,"{'algo': 'Birch', 'branching_factor': 40, 'num_clusters_B': 5, 'threshold': 3}",32,0.626452904957026,0.12494951560458818,"[['0', 0.5506244184785697], ['1', 0.7135546125653688], ['2', 0.44590665770068927], ['3', 0.7441744061873415], ['4', 0.6780044298531605]]",1,"{'2': 17, '3': 22, '1': 9, '4': 41, '0': 5}",0.0020544000000022322,"[0 4 2 4 2 4 0 1 1 4 0 1 0 2 1 4 3 0 2 4 2 4 3 4 4 1 0 0 0 1 1 2 1 4 4 0 4
 3 1 4 4 2 0 1 1 1 2 1 1 2 1 1 1 4 1 1 1 4 1 4 4 0 0 1 1 4 1 4 0 0 1 1 1 1
 0 1 1 1 1 1 1 0 1 1 1 4 1 3 4 1 1 3 0 1]","[ 0.1677633   0.78207946  0.80514336  0.79872146  0.81851928  0.76169779
  0.17280984  0.69045106  0.63612366  0.79778185  0.66972562  0.67412265
  0.46970885  0.63068392  0.69486359  0.75409363  0.4940588   0.58141951
  0.79307346  0.7830905   0.77519043  0.79717448  0.2565347   0.61276211
  0.57863441  0.6553313   0.28648843  0.55692845  0.62982561  0.59927235
  0.63479276  0.71931093  0.66054606  0.78727116  0.78887586  0.57905897
  0.76792417  0.70609786  0.7533488   0.73680643  0.78117228  0.7280633
  0.44799481  0.68578583  0.70536283  0.74754404  0.3378897   0.73949708
  0.72692513  0.81411713  0.76901754  0.7778683   0.72370636  0.79143298
  0.7340271   0.72598633  0.43894632  0.67826992  0.74895011  0.78699907
  0.78699907  0.54946962 -0.03449334  0.55039477  0.70115322  0.68151349
  0.74524468  0.64448925  0.6549267   0.59527191  0.52457371  0.67705157
  0.72376791  0.76749483  0.57891296  0.74397836  0.7711799   0.76107392
  0.64303754  0.72759586  0.57335749  0.35422173  0.37144104  0.71532392
  0.75156299  0.68634665  0.37169294  0.61502346  0.7877009   0.64532525
  0.75322276  0.68140727  0.32038021  0.75723974]"
0.9537158135973032,5,0.4534631189046067,0.4754698542684298,"{'algo': 'Birch', 'branching_factor': 40, 'num_clusters_B': 5, 'threshold': 8}",33,0.6309942125158436,0.16891466284090073,"[['0', 0.5443669475116962], ['1', 0.7937579175791865], ['2', 0.3791700653636682], ['3', 0.7441744061873415], ['4', 0.693501725937326]]",0,"{'2': 18, '3': 22, '1': 8, '4': 41, '0': 5}",0.00222570000000033,"[0 4 2 4 2 4 0 3 3 4 0 3 0 2 3 4 1 0 2 4 2 4 1 4 4 3 0 0 0 3 3 2 3 4 4 0 4
 1 3 4 4 2 0 3 3 3 0 3 3 2 3 3 3 4 3 3 3 4 3 4 4 0 0 3 3 4 3 4 0 0 3 3 3 3
 0 3 3 3 3 3 3 0 3 3 3 4 3 1 4 3 3 1 0 3]","[ 0.23955204  0.78207946  0.82820303  0.79872146  0.84097906  0.76169779
  0.2463582   0.70232222  0.65592378  0.79778185  0.65133625  0.69196328
  0.4076213   0.68843837  0.70658097  0.75409363  0.46277145  0.53840259
  0.84101383  0.7830905   0.82259568  0.79717448  0.2565347   0.61276211
  0.57863441  0.67361103  0.21156508  0.5238804   0.59433047  0.621638
  0.65243676  0.77258767  0.67882714  0.78727116  0.78887586  0.58732609
  0.76792417  0.70609786  0.76299297  0.73680643  0.78117228  0.71976921
  0.48072109  0.69729676  0.71708435  0.7595127  -0.3378897   0.74961322
  0.73687736  0.83647649  0.77975412  0.78739586  0.73373072  0.79143298
  0.74720559  0.73719148  0.4657406   0.67826992  0.75845443  0.78699907
  0.78699907  0.51764006 -0.11310919  0.57597498  0.71229532  0.68151349
  0.75476548  0.64448925  0.65086463  0.54808119  0.55062055  0.69322709
  0.73427628  0.77818247  0.5367602   0.75609421  0.78099202  0.77133618
  0.66323999  0.7399132   0.59246895  0.29183826  0.41394689  0.72813516
  0.76282026  0.68634665  0.41439951  0.61502346  0.7877009   0.66522794
  0.76282402  0.68140727  0.24978222  0.76667691]"
0.9298919344767297,5,0.4360218528452681,0.4688951873645695,"{'algo': 'Birch', 'branching_factor': 30, 'num_clusters_B': 5, 'threshold': 3}",34,0.626452904957026,0.12494951560458818,"[['0', 0.5506244184785697], ['1', 0.7135546125653688], ['2', 0.44590665770068927], ['3', 0.7441744061873415], ['4', 0.6780044298531605]]",1,"{'2': 17, '3': 22, '1': 9, '4': 41, '0': 5}",0.002025499999998459,"[0 4 2 4 2 4 0 1 1 4 0 1 0 2 1 4 3 0 2 4 2 4 3 4 4 1 0 0 0 1 1 2 1 4 4 0 4
 3 1 4 4 2 0 1 1 1 2 1 1 2 1 1 1 4 1 1 1 4 1 4 4 0 0 1 1 4 1 4 0 0 1 1 1 1
 0 1 1 1 1 1 1 0 1 1 1 4 1 3 4 1 1 3 0 1]","[ 0.1677633   0.78207946  0.80514336  0.79872146  0.81851928  0.76169779
  0.17280984  0.69045106  0.63612366  0.79778185  0.66972562  0.67412265
  0.46970885  0.63068392  0.69486359  0.75409363  0.4940588   0.58141951
  0.79307346  0.7830905   0.77519043  0.79717448  0.2565347   0.61276211
  0.57863441  0.6553313   0.28648843  0.55692845  0.62982561  0.59927235
  0.63479276  0.71931093  0.66054606  0.78727116  0.78887586  0.57905897
  0.76792417  0.70609786  0.7533488   0.73680643  0.78117228  0.7280633
  0.44799481  0.68578583  0.70536283  0.74754404  0.3378897   0.73949708
  0.72692513  0.81411713  0.76901754  0.7778683   0.72370636  0.79143298
  0.7340271   0.72598633  0.43894632  0.67826992  0.74895011  0.78699907
  0.78699907  0.54946962 -0.03449334  0.55039477  0.70115322  0.68151349
  0.74524468  0.64448925  0.6549267   0.59527191  0.52457371  0.67705157
  0.72376791  0.76749483  0.57891296  0.74397836  0.7711799   0.76107392
  0.64303754  0.72759586  0.57335749  0.35422173  0.37144104  0.71532392
  0.75156299  0.68634665  0.37169294  0.61502346  0.7877009   0.64532525
  0.75322276  0.68140727  0.32038021  0.75723974]"
1.076951252470159,9,0.6722392619940664,0.6242058407492249,"{'algo': 'FuzzCMeans', 'm': 33, 'num_clusters_F': 9}",35,0.42862542873909226,0.20172938146631733,"[['0', 0.6932453637216326], ['1', 0.5053442189868914], ['2', 0.5420149400355466], ['3', 0.6293510537723052], ['4', 0.4080754195202862], ['5', 0.13425230073180686], ['6', 0.2440919987261549], ['7', 0.17285937721515982], ['8', 0.5283941859420469]]",2,"{'1': 6, '0': 15, '3': 9, '7': 15, '5': 15, '4': 11, '8': 7, '2': 5, '6': 11}",0.008717399999998321,"[3 8 1 8 1 8 3 2 6 8 3 6 5 1 2 0 4 5 1 8 1 8 4 0 0 6 5 5 5 6 6 1 6 8 8 3 0
 4 2 8 8 1 3 2 7 7 1 2 2 1 7 7 2 8 7 7 6 0 2 8 8 5 5 6 2 0 2 0 3 5 6 6 2 7
 5 7 2 2 6 7 6 5 6 7 7 8 6 4 8 6 2 4 5 2]","[ 0.6239756   0.78024766  0.73373296  0.53082807  0.75258339  0.64131747
  0.62858731  0.14791811  0.14644353  0.54449206  0.29370975  0.15508196
  0.58881307  0.63068392  0.1545199   0.26994392  0.4940588   0.54587251
  0.77180407  0.782002    0.75236896  0.76453501  0.23377584  0.69604344
  0.65134724  0.07665828  0.40807486  0.4015606   0.28006859  0.19531181
 -0.0874336   0.71931093  0.08343524  0.7930769   0.79813488  0.40434132
  0.0625338   0.69916301  0.2772873   0.6618989   0.77375652  0.61507918
  0.64717296  0.09923467 -0.00991219  0.35331225 -0.06041763  0.1647949
  0.30719607  0.7490137   0.44738583  0.14913299  0.31162749  0.80006642
  0.21833483  0.05672348  0.06332291  0.65153155  0.35329178  0.79222431
  0.79222431  0.39011934  0.00195342  0.2305851   0.09507391  0.66924432
  0.33805123  0.69811503  0.43427838  0.55267415  0.17649118 -0.1126859
  0.12936559  0.42580781  0.4264923   0.31240021 -0.19809382 -0.18212876
  0.25217181  0.2690072  -0.07941575  0.46720537  0.34409667  0.18512459
  0.277695    0.49206686  0.34605828  0.60988473  0.45180908  0.22366298
  0.2866811   0.67319232  0.42599541  0.30807119]"
0.997439144416292,8,0.5777006502549897,0.5791838564678189,"{'algo': 'k-means++', 'algorithm_K': 'full', 'n_init_K': 6, 'num_clusters_K': 8}",36,0.5009434278904185,0.1572881562908164,"[['0', 0.6932453637216326], ['1', 0.5357574690686733], ['2', 0.7444321801958116], ['3', 0.3677146843904328], ['4', 0.46537935546776804], ['5', 0.30696140720144155], ['6', 0.36566277713554096], ['7', 0.5283941859420469]]",4,"{'3': 7, '0': 15, '2': 8, '6': 20, '5': 21, '4': 11, '7': 7, '1': 5}",0.0625462999999975,"[6 5 4 5 4 5 6 3 7 5 6 7 1 4 3 0 2 1 4 5 4 5 2 0 0 7 1 1 1 7 7 4 7 5 5 6 0
 2 3 5 5 4 6 3 3 7 6 3 3 4 7 3 3 5 7 3 7 0 3 5 5 1 1 7 3 0 3 0 6 1 7 7 3 7
 1 7 3 3 7 7 7 1 7 3 3 5 7 2 5 7 3 2 1 3]","[0.62334037 0.78024766 0.75722636 0.53082807 0.77509813 0.64131747
 0.62778685 0.34220297 0.43155214 0.54449206 0.11677782 0.50155645
 0.61753946 0.68843837 0.34964734 0.26994392 0.46277145 0.59296361
 0.81399747 0.782002   0.79315554 0.76453501 0.23377584 0.69604344
 0.65134724 0.3968542  0.45493505 0.45587879 0.38314589 0.43276451
 0.24786946 0.77258767 0.45232749 0.7930769  0.79813488 0.29032747
 0.0625338  0.69916301 0.49713257 0.6618989  0.77375652 0.58402345
 0.58011717 0.35994748 0.26685682 0.18805633 0.06041763 0.43028426
 0.50198579 0.77093044 0.05414442 0.29978652 0.50130484 0.80006642
 0.33431022 0.25866831 0.22693715 0.65153155 0.53200967 0.79222431
 0.79222431 0.44298545 0.09595748 0.44728624 0.37940199 0.66924432
 0.53457154 0.69811503 0.27523549 0.60623063 0.38798506 0.2723708
 0.41585928 0.00545177 0.49702384 0.10596503 0.30407801 0.27586856
 0.52564243 0.02754109 0.13841912 0.50360867 0.3776448  0.01251674
 0.02845525 0.49206686 0.37673313 0.60988473 0.45180908 0.51477772
 0.50260518 0.67319232 0.46890404 0.52007244]"
0.9779789986615665,8,0.5602608950296817,0.5728762026551065,"{'algo': 'Ward', 'n_neighbors': 40, 'num_clusters_W': 8}",37,0.5230743457494945,0.1666704815583525,"[['0', 0.6250937074009408], ['1', 0.5358497928651238], ['2', 0.6944958256134551], ['3', 0.5694041192848349], ['4', 0.320254368603777], ['5', 0.3876931229985499], ['6', 0.3104136281689603], ['7', 0.7413902010603144]]",4,"{'3': 4, '0': 17, '2': 8, '6': 27, '5': 14, '4': 14, '1': 5, '7': 5}",0.012460300000000757,"[5 6 3 6 3 6 5 1 2 6 0 2 0 3 1 6 4 0 3 6 3 6 4 7 7 2 0 0 0 2 2 3 2 6 6 0 6
 4 1 6 6 3 5 1 1 1 5 1 1 3 1 1 1 6 1 1 2 7 1 6 6 0 0 2 1 7 1 7 0 0 2 2 1 1
 0 1 1 1 2 1 1 0 2 1 1 6 2 4 6 2 1 4 0 1]","[ 0.72863929  0.76457196  0.70020279  0.62005287  0.72134394  0.6573017
  0.73885409  0.36473916  0.3827349   0.62152148  0.19791656  0.46235497
  0.45927457  0.68647831  0.37485425 -0.10022748  0.46277145  0.57466319
  0.77865896  0.76647924  0.75436698  0.76069388  0.23315442  0.80641288
  0.75517173  0.34193931  0.21719871  0.52148738  0.54870002  0.41832632
  0.18745062  0.73616827  0.41100486  0.77655059  0.78031704 -0.08410383
  0.13651322  0.70003742  0.50653217  0.66461666  0.76183865  0.46018783
  0.49419577  0.35975324  0.30061781 -0.00645057  0.31592732  0.45235743
  0.48882371  0.71855953  0.15727605  0.41786804  0.48155532  0.78214734
 -0.20661713  0.31697866  0.22907101  0.65588499  0.52660412  0.77590571
  0.77590571  0.50971477 -0.21981577  0.44914745  0.38228668  0.70009981
  0.51912823  0.78938161  0.03735742  0.59255582  0.36601034  0.17269519
  0.42540886  0.18585939  0.55466784  0.0372428   0.40620352  0.37868494
  0.51220061  0.15609972 -0.04110928  0.31149194  0.4930077   0.14433273
  0.21834613  0.51673221  0.50128408  0.60941116  0.56567222  0.50047636
  0.5110989   0.67387451  0.26245252  0.52269311]"
1.0187693322380287,6,0.48648199139986653,0.4775192735053819,"{'algo': 'Birch', 'branching_factor': 10, 'num_clusters_B': 6, 'threshold': 1}",38,0.5854315149214536,0.14382701264264033,"[['0', 0.5443669475116962], ['1', 0.7444321801958116], ['2', 0.3677146843904328], ['3', 0.7441744061873415], ['4', 0.5233517724818683], ['5', 0.5885490987615712]]",0,"{'2': 7, '3': 22, '1': 8, '5': 41, '4': 11, '0': 5}",0.003537999999998931,"[2 1 3 1 3 1 2 0 0 1 2 0 5 3 0 1 4 5 3 1 3 1 4 1 1 0 5 5 5 0 0 3 0 1 1 2 1
 4 0 1 1 3 2 0 0 0 2 0 0 3 0 0 0 1 0 0 0 1 0 1 1 5 5 0 0 1 0 1 2 5 0 0 0 0
 5 0 0 0 0 0 0 5 0 0 0 1 0 4 1 0 0 4 5 0]","[0.62334037 0.78207946 0.75722636 0.79872146 0.77509813 0.76169779
 0.62778685 0.6299321  0.52280106 0.79778185 0.11677782 0.56816753
 0.69212349 0.68843837 0.63501117 0.75409363 0.46277145 0.59296361
 0.81399747 0.7830905  0.79315554 0.79717448 0.2565347  0.61276211
 0.57863441 0.55214979 0.57499103 0.45587879 0.38314589 0.47042048
 0.52875776 0.77258767 0.5506745  0.78727116 0.78887586 0.29032747
 0.76792417 0.70609786 0.70209595 0.73680643 0.78117228 0.58402345
 0.58011717 0.62131325 0.63859752 0.67806121 0.06041763 0.68425766
 0.67270342 0.77093044 0.70814563 0.72509209 0.66906378 0.79143298
 0.65685635 0.66215461 0.27575484 0.67826992 0.69825613 0.78699907
 0.78699907 0.44298545 0.33070749 0.38992802 0.6387033  0.68151349
 0.6936084  0.64448925 0.27523549 0.60623063 0.36428256 0.58792441
 0.66526899 0.70676553 0.49702384 0.6769212  0.71760112 0.7056652
 0.52093845 0.65887722 0.47255077 0.60073467 0.10711545 0.64691593
 0.69015793 0.68634665 0.10365476 0.61502346 0.7877009  0.52446309
 0.70207992 0.68140727 0.58008461 0.706824  ]"
1.0,0,1.0,1,"{'algo': 'MeanShift', 'quantile': 65}",39,0,0,[],0,[],0.05162070000000085,[],[]
0.9220727130003303,5,0.42681207304091623,0.4628833138897619,"{'algo': 'Birch', 'branching_factor': 40, 'num_clusters_B': 9, 'threshold': 9}",40,0.629533645244474,0.11269143657078036,"[['0', 0.5506244184785697], ['1', 0.7091636939527537], ['2', 0.4758497879471236], ['3', 0.7441744061873415], ['4', 0.6678559196565816]]",1,"{'2': 16, '3': 22, '1': 9, '4': 42, '0': 5}",0.005822700000003067,"[0 1 2 1 2 1 0 3 3 1 0 3 0 2 3 1 4 0 2 1 2 1 4 1 1 3 0 0 0 3 3 2 3 1 1 0 1
 4 3 1 1 2 0 3 3 3 2 3 3 2 3 3 3 1 3 3 3 1 3 1 1 0 3 3 3 1 3 1 0 0 3 3 3 3
 0 3 3 3 3 3 3 0 3 3 3 1 3 4 1 3 3 4 0 3]","[0.20160703 0.78207946 0.80102961 0.79872146 0.81464779 0.76169779
 0.20714801 0.69183464 0.64816603 0.79778185 0.68249782 0.68397293
 0.44624266 0.63068392 0.69603688 0.75409363 0.4940588  0.58063645
 0.79307346 0.7830905  0.77519043 0.79717448 0.2565347  0.61276211
 0.57863441 0.66600559 0.23636282 0.56087498 0.63207204 0.61451687
 0.64096199 0.71931093 0.6701335  0.78727116 0.78887586 0.59483812
 0.76792417 0.70609786 0.751779   0.73680643 0.78117228 0.72151708
 0.47470211 0.68500274 0.70501651 0.74911611 0.31677983 0.737915
 0.72489214 0.81024018 0.76959262 0.77650587 0.7217517  0.79143298
 0.73743623 0.72531497 0.45109575 0.67826992 0.74692134 0.78699907
 0.78699907 0.55350442 0.03449334 0.56541357 0.70006874 0.68151349
 0.74299247 0.64448925 0.67211874 0.58964078 0.5387269  0.68500286
 0.72217246 0.76786309 0.575433   0.74665995 0.77034457 0.76088266
 0.65538794 0.72932129 0.58193468 0.33013701 0.40909958 0.71863822
 0.75291434 0.68634665 0.41009047 0.61502346 0.7877009  0.65713443
 0.75151329 0.68140727 0.27578061 0.75532535]"
