id,center,obj_name,i,f
17,"(575, 109)",person,2,125
19,"(547, 101)",bicycle,3,125
22,"(604, 55)",person,4,125
23,"(571, 118)",bicycle,5,125
25,"(548, 100)",person,6,125
2,"(757, 134)",person,0,126
4,"(485, 160)",person,1,126
17,"(576, 109)",person,2,126
19,"(547, 99)",bicycle,3,126
22,"(604, 55)",person,4,126
23,"(572, 116)",bicycle,5,126
25,"(548, 100)",person,6,126
2,"(757, 134)",person,0,127
4,"(486, 159)",person,1,127
17,"(577, 108)",person,2,127
22,"(604, 55)",person,3,127
23,"(575, 116)",bicycle,4,127
25,"(548, 100)",person,5,127
2,"(757, 134)",person,0,128
4,"(487, 158)",person,1,128
17,"(577, 105)",person,2,128
19,"(547, 100)",bicycle,3,128
23,"(577, 114)",bicycle,4,128
25,"(548, 100)",person,5,128
2,"(757, 134)",person,0,129
4,"(488, 156)",person,1,129
12,"(586, 53)",bicycle,2,129
17,"(577, 102)",person,3,129
19,"(547, 99)",bicycle,4,129
22,"(604, 54)",person,5,129
23,"(578, 112)",bicycle,6,129
25,"(549, 100)",person,7,129
2,"(757, 135)",person,0,130
4,"(490, 156)",person,1,130
12,"(586, 53)",bicycle,2,130
17,"(577, 101)",person,3,130
19,"(548, 98)",bicycle,4,130
22,"(604, 54)",person,5,130
23,"(578, 111)",bicycle,6,130
25,"(550, 100)",person,7,130
2,"(757, 135)",person,0,131
4,"(491, 155)",person,1,131
12,"(586, 54)",bicycle,2,131
17,"(577, 100)",person,3,131
23,"(578, 110)",bicycle,4,131
25,"(550, 99)",person,5,131
2,"(757, 135)",person,0,132
4,"(492, 154)",person,1,132
12,"(586, 53)",bicycle,2,132
17,"(577, 101)",person,3,132
23,"(578, 109)",bicycle,4,132
25,"(551, 99)",person,5,132
2,"(757, 135)",person,0,133
4,"(493, 155)",person,1,133
17,"(577, 102)",person,2,133
23,"(577, 108)",bicycle,3,133
25,"(551, 98)",person,4,133
2,"(757, 134)",person,0,134
4,"(494, 153)",person,1,134
17,"(577, 101)",person,2,134
23,"(576, 106)",bicycle,3,134
25,"(551, 98)",person,4,134
2,"(757, 134)",person,0,135
4,"(495, 152)",person,1,135
17,"(577, 100)",person,2,135
23,"(576, 105)",bicycle,3,135
25,"(551, 98)",person,4,135
2,"(757, 134)",person,0,136
4,"(496, 153)",person,1,136
17,"(577, 97)",person,2,136
23,"(576, 104)",bicycle,3,136
25,"(552, 98)",person,4,136
2,"(756, 134)",person,0,137
4,"(496, 152)",person,1,137
17,"(578, 96)",person,2,137
23,"(576, 102)",bicycle,3,137
25,"(551, 98)",person,4,137
2,"(756, 134)",person,0,138
4,"(497, 152)",person,1,138
17,"(578, 95)",person,2,138
23,"(576, 102)",bicycle,3,138
25,"(552, 97)",person,4,138
2,"(756, 134)",person,0,139
4,"(497, 152)",person,1,139
17,"(579, 94)",person,2,139
23,"(577, 101)",bicycle,3,139
25,"(552, 97)",person,4,139
2,"(756, 135)",person,0,140
4,"(497, 152)",person,1,140
17,"(579, 93)",person,2,140
23,"(578, 100)",bicycle,3,140
25,"(552, 96)",person,4,140
2,"(757, 135)",person,0,141
4,"(497, 150)",person,1,141
17,"(581, 94)",person,2,141
23,"(579, 99)",bicycle,3,141
25,"(552, 95)",person,4,141
2,"(757, 135)",person,0,142
4,"(498, 148)",person,1,142
17,"(583, 93)",person,2,142
23,"(580, 98)",bicycle,3,142
25,"(553, 95)",person,4,142
2,"(756, 135)",person,0,143
4,"(498, 146)",person,1,143
17,"(582, 90)",person,2,143
23,"(581, 97)",bicycle,3,143
25,"(553, 95)",person,4,143
2,"(756, 135)",person,0,144
4,"(501, 144)",person,1,144
17,"(583, 86)",person,2,144
18,"(509, 143)",person,3,144
23,"(582, 95)",bicycle,4,144
25,"(554, 94)",person,5,144
27,"(504, 152)",bicycle,6,144
2,"(756, 134)",person,0,145
4,"(503, 143)",person,1,145
17,"(583, 80)",person,2,145
18,"(508, 146)",person,3,145
23,"(582, 94)",bicycle,4,145
25,"(554, 94)",person,5,145
27,"(504, 152)",bicycle,6,145
2,"(756, 134)",person,0,146
4,"(504, 142)",person,1,146
17,"(582, 80)",person,2,146
23,"(582, 94)",bicycle,3,146
25,"(554, 94)",person,4,146
27,"(506, 149)",bicycle,5,146
2,"(757, 133)",person,0,147
4,"(504, 143)",person,1,147
17,"(582, 83)",person,2,147
23,"(582, 93)",bicycle,3,147
25,"(554, 94)",person,4,147
27,"(506, 149)",bicycle,5,147
2,"(757, 133)",person,0,148
4,"(504, 142)",person,1,148
17,"(583, 84)",person,2,148
23,"(582, 92)",bicycle,3,148
25,"(553, 94)",person,4,148
27,"(507, 149)",bicycle,5,148
28,"(48, 477)",person,6,148
2,"(757, 133)",person,0,149
4,"(505, 141)",person,1,149
17,"(583, 81)",person,2,149
22,"(603, 55)",person,3,149
23,"(583, 91)",bicycle,4,149
25,"(553, 93)",person,5,149
27,"(508, 149)",bicycle,6,149
28,"(68, 477)",person,7,149
2,"(757, 133)",person,0,150
4,"(505, 140)",person,1,150
17,"(583, 81)",person,2,150
22,"(603, 56)",person,3,150
23,"(583, 90)",bicycle,4,150
25,"(553, 93)",person,5,150
28,"(97, 478)",person,6,150
2,"(756, 133)",person,0,151
4,"(505, 140)",person,1,151
17,"(583, 80)",person,2,151
23,"(583, 89)",bicycle,3,151
25,"(553, 93)",person,4,151
28,"(121, 477)",person,5,151
2,"(756, 133)",person,0,152
4,"(505, 139)",person,1,152
17,"(583, 79)",person,2,152
18,"(509, 140)",person,3,152
23,"(583, 88)",bicycle,4,152
25,"(553, 93)",person,5,152
28,"(142, 476)",person,6,152
2,"(757, 134)",person,0,153
4,"(506, 138)",person,1,153
17,"(582, 80)",person,2,153
18,"(510, 139)",person,3,153
23,"(582, 87)",bicycle,4,153
25,"(553, 92)",person,5,153
28,"(162, 473)",person,6,153
2,"(757, 134)",person,0,154
17,"(581, 83)",person,1,154
18,"(508, 139)",person,2,154
23,"(582, 86)",bicycle,3,154
25,"(554, 92)",person,4,154
28,"(184, 473)",person,5,154
2,"(757, 134)",person,0,155
17,"(580, 84)",person,1,155
18,"(509, 138)",person,2,155
23,"(582, 85)",bicycle,3,155
25,"(555, 92)",person,4,155
28,"(201, 451)",person,5,155
2,"(757, 135)",person,0,156
4,"(506, 138)",person,1,156
17,"(580, 82)",person,2,156
18,"(510, 138)",person,3,156
25,"(555, 92)",person,4,156
28,"(220, 409)",person,5,156
2,"(757, 135)",person,0,157
4,"(506, 138)",person,1,157
17,"(580, 80)",person,2,157
18,"(507, 137)",person,3,157
22,"(604, 56)",person,4,157
23,"(579, 84)",bicycle,5,157
25,"(556, 92)",person,6,157
28,"(237, 453)",person,7,157
2,"(757, 135)",person,0,158
17,"(579, 78)",person,1,158
18,"(506, 137)",person,2,158
22,"(604, 56)",person,3,158
23,"(578, 84)",bicycle,4,158
25,"(556, 92)",person,5,158
28,"(249, 467)",person,6,158
2,"(758, 135)",person,0,159
17,"(578, 78)",person,1,159
18,"(506, 137)",person,2,159
22,"(605, 56)",person,3,159
23,"(577, 83)",bicycle,4,159
25,"(556, 92)",person,5,159
28,"(259, 473)",person,6,159
2,"(758, 135)",person,0,160
17,"(577, 80)",person,1,160
18,"(506, 137)",person,2,160
22,"(605, 56)",person,3,160
23,"(577, 83)",bicycle,4,160
25,"(556, 91)",person,5,160
28,"(270, 476)",person,6,160
2,"(758, 135)",person,0,161
12,"(589, 56)",bicycle,1,161
17,"(576, 77)",person,2,161
18,"(506, 137)",person,3,161
22,"(604, 57)",person,4,161
23,"(576, 82)",bicycle,5,161
25,"(555, 91)",person,6,161
28,"(281, 477)",person,7,161
2,"(759, 135)",person,0,162
12,"(589, 57)",bicycle,1,162
17,"(576, 75)",person,2,162
18,"(506, 137)",person,3,162
22,"(604, 57)",person,4,162
23,"(576, 81)",bicycle,5,162
25,"(554, 91)",person,6,162
28,"(291, 478)",person,7,162
2,"(759, 135)",person,0,163
12,"(588, 59)",bicycle,1,163
17,"(575, 76)",person,2,163
18,"(506, 137)",person,3,163
23,"(575, 80)",bicycle,4,163
25,"(554, 91)",person,5,163
28,"(301, 476)",person,6,163
2,"(760, 135)",person,0,164
12,"(589, 60)",bicycle,1,164
17,"(575, 77)",person,2,164
18,"(506, 137)",person,3,164
23,"(576, 80)",bicycle,4,164
25,"(554, 90)",person,5,164
28,"(311, 475)",person,6,164
2,"(761, 134)",person,0,165
12,"(588, 61)",bicycle,1,165
17,"(576, 78)",person,2,165
18,"(506, 137)",person,3,165
23,"(575, 79)",bicycle,4,165
25,"(555, 90)",person,5,165
28,"(320, 474)",person,6,165
2,"(762, 136)",person,0,166
12,"(588, 62)",bicycle,1,166
17,"(576, 78)",person,2,166
18,"(506, 137)",person,3,166
25,"(555, 90)",person,4,166
28,"(329, 467)",person,5,166
2,"(763, 136)",person,0,167
12,"(588, 61)",bicycle,1,167
17,"(576, 77)",person,2,167
18,"(506, 137)",person,3,167
22,"(604, 57)",person,4,167
25,"(555, 90)",person,5,167
28,"(337, 454)",person,6,167
2,"(767, 129)",person,0,168
12,"(588, 61)",bicycle,1,168
17,"(576, 76)",person,2,168
18,"(506, 137)",person,3,168
22,"(604, 57)",person,4,168
25,"(556, 90)",person,5,168
28,"(345, 430)",person,6,168
2,"(771, 132)",person,0,169
12,"(588, 60)",bicycle,1,169
17,"(576, 72)",person,2,169
18,"(506, 137)",person,3,169
22,"(604, 57)",person,4,169
23,"(576, 78)",bicycle,5,169
25,"(556, 90)",person,6,169
28,"(352, 417)",person,7,169
2,"(777, 133)",person,0,170
12,"(588, 60)",bicycle,1,170
17,"(576, 69)",person,2,170
18,"(506, 137)",person,3,170
22,"(604, 57)",person,4,170
23,"(576, 78)",bicycle,5,170
25,"(557, 90)",person,6,170
28,"(358, 412)",person,7,170
2,"(780, 136)",person,0,171
12,"(588, 61)",bicycle,1,171
17,"(576, 67)",person,2,171
18,"(506, 137)",person,3,171
25,"(556, 90)",person,4,171
28,"(365, 406)",person,5,171
2,"(784, 137)",person,0,172
12,"(588, 61)",bicycle,1,172
17,"(576, 67)",person,2,172
18,"(506, 137)",person,3,172
25,"(556, 90)",person,4,172
28,"(372, 397)",person,5,172
2,"(788, 139)",person,0,173
12,"(589, 61)",bicycle,1,173
17,"(576, 66)",person,2,173
18,"(506, 137)",person,3,173
22,"(604, 57)",person,4,173
25,"(556, 90)",person,5,173
28,"(377, 379)",person,6,173
2,"(791, 140)",person,0,174
12,"(589, 61)",bicycle,1,174
17,"(577, 66)",person,2,174
18,"(506, 137)",person,3,174
19,"(576, 74)",bicycle,4,174
22,"(604, 58)",person,5,174
25,"(556, 90)",person,6,174
28,"(382, 370)",person,7,174
2,"(797, 141)",person,0,175
12,"(589, 61)",bicycle,1,175
17,"(577, 67)",person,2,175
18,"(506, 137)",person,3,175
19,"(577, 74)",bicycle,4,175
25,"(556, 90)",person,5,175
28,"(386, 367)",person,6,175
2,"(804, 139)",person,0,176
12,"(589, 61)",bicycle,1,176
17,"(577, 67)",person,2,176
18,"(506, 137)",person,3,176
22,"(604, 59)",person,4,176
25,"(556, 90)",person,5,176
28,"(390, 365)",person,6,176
2,"(809, 140)",person,0,177
12,"(589, 60)",bicycle,1,177
17,"(578, 66)",person,2,177
18,"(506, 137)",person,3,177
22,"(604, 59)",person,4,177
25,"(556, 89)",person,5,177
28,"(393, 359)",person,6,177
2,"(813, 141)",person,0,178
12,"(590, 60)",bicycle,1,178
17,"(578, 65)",person,2,178
18,"(506, 137)",person,3,178
22,"(604, 59)",person,4,178
25,"(557, 89)",person,5,178
28,"(397, 351)",person,6,178
2,"(818, 141)",person,0,179
12,"(590, 60)",bicycle,1,179
17,"(578, 65)",person,2,179
18,"(506, 137)",person,3,179
22,"(604, 59)",person,4,179
25,"(557, 90)",person,5,179
28,"(401, 335)",person,6,179
2,"(824, 139)",person,0,180
12,"(590, 59)",bicycle,1,180
17,"(578, 67)",person,2,180
18,"(506, 137)",person,3,180
22,"(604, 59)",person,4,180
25,"(557, 90)",person,5,180
28,"(405, 328)",person,6,180
2,"(831, 140)",person,0,181
12,"(590, 59)",bicycle,1,181
17,"(579, 68)",person,2,181
18,"(506, 137)",person,3,181
22,"(604, 59)",person,4,181
25,"(557, 90)",person,5,181
28,"(408, 326)",person,6,181
2,"(835, 141)",person,0,182
12,"(590, 58)",bicycle,1,182
17,"(579, 68)",person,2,182
18,"(506, 137)",person,3,182
22,"(604, 59)",person,4,182
25,"(557, 90)",person,5,182
28,"(413, 322)",person,6,182
2,"(837, 141)",person,0,183
12,"(590, 58)",bicycle,1,183
17,"(580, 66)",person,2,183
18,"(506, 137)",person,3,183
22,"(604, 59)",person,4,183
23,"(579, 71)",bicycle,5,183
25,"(557, 91)",person,6,183
28,"(418, 316)",person,7,183
2,"(840, 140)",person,0,184
12,"(590, 58)",bicycle,1,184
17,"(580, 62)",person,2,184
18,"(506, 137)",person,3,184
22,"(604, 59)",person,4,184
23,"(580, 70)",bicycle,5,184
25,"(556, 91)",person,6,184
28,"(424, 304)",person,7,184
2,"(842, 140)",person,0,185
12,"(590, 58)",bicycle,1,185
17,"(581, 59)",person,2,185
18,"(506, 137)",person,3,185
22,"(604, 59)",person,4,185
25,"(556, 91)",person,5,185
28,"(430, 299)",person,6,185
12,"(590, 58)",bicycle,0,186
17,"(581, 58)",person,1,186
18,"(506, 137)",person,2,186
22,"(604, 59)",person,3,186
25,"(557, 91)",person,4,186
28,"(434, 298)",person,5,186
12,"(590, 57)",bicycle,0,187
17,"(581, 59)",person,1,187
18,"(506, 137)",person,2,187
22,"(604, 59)",person,3,187
25,"(557, 91)",person,4,187
28,"(438, 294)",person,5,187
12,"(589, 58)",bicycle,0,188
17,"(581, 60)",person,1,188
18,"(506, 137)",person,2,188
22,"(604, 59)",person,3,188
25,"(558, 91)",person,4,188
28,"(443, 286)",person,5,188
12,"(590, 58)",bicycle,0,189
17,"(581, 61)",person,1,189
18,"(506, 137)",person,2,189
22,"(604, 59)",person,3,189
25,"(558, 91)",person,4,189
28,"(448, 277)",person,5,189
17,"(581, 65)",person,0,190
18,"(506, 137)",person,1,190
25,"(559, 91)",person,2,190
28,"(453, 273)",person,3,190
17,"(582, 66)",person,0,191
18,"(506, 137)",person,1,191
25,"(559, 92)",person,2,191
28,"(459, 271)",person,3,191
12,"(592, 58)",bicycle,0,192
17,"(582, 65)",person,1,192
18,"(506, 137)",person,2,192
25,"(559, 92)",person,3,192
28,"(464, 268)",person,4,192
12,"(592, 57)",bicycle,0,193
17,"(582, 63)",person,1,193
18,"(507, 137)",person,2,193
25,"(559, 92)",person,3,193
28,"(470, 262)",person,4,193
12,"(592, 57)",bicycle,0,194
17,"(583, 63)",person,1,194
18,"(507, 137)",person,2,194
25,"(559, 91)",person,3,194
28,"(475, 257)",person,4,194
12,"(593, 57)",bicycle,0,195
17,"(583, 62)",person,1,195
18,"(507, 137)",person,2,195
25,"(559, 91)",person,3,195
28,"(480, 255)",person,4,195
12,"(594, 57)",bicycle,0,196
17,"(583, 62)",person,1,196
18,"(507, 137)",person,2,196
25,"(559, 91)",person,3,196
28,"(483, 254)",person,4,196
12,"(594, 57)",bicycle,0,197
17,"(583, 62)",person,1,197
18,"(508, 137)",person,2,197
22,"(605, 59)",person,3,197
25,"(559, 91)",person,4,197
28,"(487, 251)",person,5,197
17,"(584, 62)",person,0,198
18,"(509, 137)",person,1,198
22,"(605, 59)",person,2,198
25,"(559, 91)",person,3,198
28,"(489, 245)",person,4,198
17,"(584, 62)",person,0,199
18,"(511, 137)",person,1,199
25,"(558, 91)",person,2,199
28,"(492, 239)",person,3,199
18,"(513, 137)",person,0,200
25,"(558, 90)",person,1,200
28,"(494, 237)",person,2,200
17,"(585, 63)",person,0,201
18,"(514, 135)",person,1,201
25,"(558, 91)",person,2,201
28,"(496, 236)",person,3,201
17,"(585, 63)",person,0,202
18,"(515, 135)",person,1,202
25,"(557, 91)",person,2,202
28,"(499, 234)",person,3,202
25,"(557, 91)",person,0,203
28,"(501, 228)",person,1,203
25,"(556, 91)",person,0,204
28,"(504, 223)",person,1,204
25,"(556, 91)",person,0,205
28,"(506, 221)",person,1,205
25,"(555, 90)",person,0,206
28,"(508, 220)",person,1,206
25,"(555, 90)",person,0,207
28,"(509, 219)",person,1,207
25,"(555, 90)",person,0,208
28,"(509, 216)",person,1,208
25,"(555, 90)",person,0,209
28,"(509, 210)",person,1,209
17,"(588, 60)",person,0,210
25,"(555, 90)",person,1,210
28,"(510, 207)",person,2,210
17,"(588, 59)",person,0,211
25,"(555, 90)",person,1,211
28,"(509, 206)",person,2,211
17,"(588, 58)",person,0,212
25,"(555, 90)",person,1,212
28,"(510, 205)",person,2,212
17,"(589, 59)",person,0,213
25,"(555, 90)",person,1,213
28,"(511, 202)",person,2,213
17,"(588, 59)",person,0,214
25,"(555, 90)",person,1,214
28,"(512, 197)",person,2,214
17,"(588, 59)",person,0,215
25,"(555, 90)",person,1,215
28,"(513, 195)",person,2,215
17,"(589, 59)",person,0,216
25,"(555, 90)",person,1,216
28,"(514, 194)",person,2,216
17,"(589, 59)",person,0,217
25,"(555, 90)",person,1,217
28,"(514, 194)",person,2,217
17,"(590, 58)",person,0,218
25,"(555, 90)",person,1,218
28,"(514, 191)",person,2,218
17,"(590, 58)",person,0,219
25,"(555, 90)",person,1,219
28,"(514, 187)",person,2,219
17,"(590, 57)",person,0,220
25,"(556, 90)",person,1,220
28,"(515, 185)",person,2,220
17,"(590, 58)",person,0,221
25,"(555, 90)",person,1,221
28,"(517, 184)",person,2,221
17,"(591, 58)",person,0,222
25,"(555, 90)",person,1,222
28,"(518, 184)",person,2,222
17,"(591, 57)",person,0,223
25,"(555, 90)",person,1,223
28,"(520, 182)",person,2,223
17,"(591, 57)",person,0,224
25,"(555, 90)",person,1,224
28,"(522, 177)",person,2,224
17,"(592, 57)",person,0,225
25,"(555, 90)",person,1,225
28,"(524, 175)",person,2,225
17,"(592, 57)",person,0,226
25,"(555, 90)",person,1,226
28,"(525, 175)",person,2,226
17,"(592, 57)",person,0,227
25,"(555, 90)",person,1,227
28,"(526, 174)",person,2,227
17,"(593, 59)",person,0,228
25,"(555, 90)",person,1,228
28,"(528, 173)",person,2,228
17,"(593, 60)",person,0,229
25,"(555, 90)",person,1,229
28,"(529, 170)",person,2,229
17,"(593, 60)",person,0,230
25,"(555, 91)",person,1,230
28,"(530, 168)",person,2,230
17,"(594, 60)",person,0,231
25,"(555, 91)",person,1,231
28,"(531, 167)",person,2,231
25,"(555, 92)",person,0,232
28,"(532, 167)",person,1,232
25,"(555, 92)",person,0,233
28,"(534, 166)",person,1,233
25,"(555, 92)",person,0,234
28,"(536, 164)",person,1,234
25,"(555, 91)",person,0,235
28,"(538, 161)",person,1,235
25,"(555, 91)",person,0,236
28,"(540, 159)",person,1,236
25,"(555, 91)",person,0,237
28,"(542, 160)",person,1,237
25,"(556, 91)",person,0,238
28,"(544, 159)",person,1,238
25,"(556, 90)",person,0,239
28,"(546, 158)",person,1,239
25,"(556, 89)",person,0,240
28,"(548, 156)",person,1,240
25,"(556, 89)",person,0,241
28,"(550, 155)",person,1,241
18,"(535, 114)",person,0,242
28,"(552, 154)",person,1,242
18,"(535, 113)",person,0,243
23,"(556, 63)",bicycle,1,243
28,"(554, 154)",person,2,243
12,"(558, 72)",bicycle,0,244
18,"(535, 111)",person,1,244
23,"(557, 63)",bicycle,2,244
28,"(556, 153)",person,3,244
12,"(559, 75)",bicycle,0,245
18,"(535, 110)",person,1,245
23,"(557, 63)",bicycle,2,245
28,"(558, 151)",person,3,245
12,"(560, 75)",bicycle,0,246
18,"(538, 110)",person,1,246
28,"(560, 150)",person,2,246
12,"(561, 75)",bicycle,0,247
18,"(540, 110)",person,1,247
28,"(561, 149)",person,2,247
12,"(561, 76)",bicycle,0,248
18,"(541, 110)",person,1,248
28,"(562, 149)",person,2,248
12,"(561, 77)",bicycle,0,249
18,"(543, 109)",person,1,249
28,"(562, 148)",person,2,249
18,"(544, 109)",person,0,250
28,"(563, 145)",person,1,250
12,"(563, 76)",bicycle,0,251
18,"(545, 109)",person,1,251
28,"(563, 143)",person,2,251
12,"(564, 77)",bicycle,0,252
18,"(546, 109)",person,1,252
28,"(563, 143)",person,2,252
12,"(564, 78)",bicycle,0,253
18,"(546, 109)",person,1,253
28,"(564, 143)",person,2,253
18,"(546, 108)",person,0,254
28,"(564, 141)",person,1,254
18,"(547, 108)",person,0,255
28,"(564, 139)",person,1,255
18,"(546, 107)",person,0,256
28,"(565, 138)",person,1,256
18,"(546, 107)",person,0,257
28,"(565, 137)",person,1,257
18,"(546, 106)",person,0,258
28,"(565, 137)",person,1,258
12,"(565, 74)",bicycle,0,259
18,"(544, 106)",person,1,259
28,"(565, 134)",person,2,259
12,"(565, 74)",bicycle,0,260
18,"(543, 105)",person,1,260
28,"(566, 133)",person,2,260
18,"(542, 105)",person,0,261
23,"(567, 65)",bicycle,1,261
28,"(568, 132)",person,2,261
18,"(542, 105)",person,0,262
23,"(568, 66)",bicycle,1,262
25,"(565, 87)",person,2,262
28,"(569, 132)",person,3,262
18,"(543, 104)",person,0,263
25,"(565, 87)",person,1,263
28,"(571, 131)",person,2,263
18,"(543, 103)",person,0,264
25,"(565, 87)",person,1,264
28,"(574, 130)",person,2,264
18,"(542, 103)",person,0,265
25,"(564, 87)",person,1,265
28,"(578, 129)",person,2,265
18,"(542, 103)",person,0,266
25,"(564, 86)",person,1,266
28,"(582, 128)",person,2,266
18,"(541, 103)",person,0,267
25,"(564, 86)",person,1,267
28,"(586, 128)",person,2,267
18,"(541, 103)",person,0,268
25,"(563, 86)",person,1,268
28,"(589, 128)",person,2,268
18,"(541, 101)",person,0,269
25,"(564, 86)",person,1,269
28,"(591, 127)",person,2,269
18,"(541, 101)",person,0,270
25,"(563, 85)",person,1,270
28,"(598, 127)",person,2,270
18,"(541, 101)",person,0,271
25,"(564, 85)",person,1,271
28,"(603, 127)",person,2,271
30,"(832, 145)",bicycle,3,271
18,"(542, 101)",person,0,272
25,"(564, 85)",person,1,272
28,"(609, 128)",person,2,272
30,"(825, 146)",bicycle,3,272
18,"(542, 101)",person,0,273
25,"(564, 85)",person,1,273
28,"(612, 128)",person,2,273
30,"(817, 146)",bicycle,3,273
31,"(822, 137)",person,4,273
18,"(543, 101)",person,0,274
25,"(564, 85)",person,1,274
28,"(616, 128)",person,2,274
30,"(805, 146)",bicycle,3,274
31,"(808, 137)",person,4,274
18,"(543, 100)",person,0,275
25,"(564, 85)",person,1,275
28,"(623, 128)",person,2,275
30,"(791, 145)",bicycle,3,275
31,"(794, 135)",person,4,275
18,"(544, 99)",person,0,276
25,"(564, 85)",person,1,276
28,"(629, 128)",person,2,276
30,"(777, 145)",bicycle,3,276
31,"(780, 133)",person,4,276
18,"(544, 99)",person,0,277
25,"(563, 85)",person,1,277
28,"(634, 129)",person,2,277
30,"(763, 144)",bicycle,3,277
31,"(767, 132)",person,4,277
18,"(545, 98)",person,0,278
25,"(562, 84)",person,1,278
28,"(638, 131)",person,2,278
30,"(751, 142)",bicycle,3,278
31,"(757, 131)",person,4,278
17,"(752, 126)",person,0,279
18,"(545, 97)",person,1,279
